csat_id,ticket_id,customer_id,rating,survey_date,comments,would_recommend,response_time_satisfaction,resolution_satisfaction,agent_satisfaction,follow_up_required
5264,12453,3983,1,2024-11-18,Interesting general necessary themselves school east according central.,True,3,2,4,False
5265,12456,3602,5,2023-07-01,Simple good tell clear part. We style rise east.,True,4,2,2,True
5266,12457,3691,4,2024-11-27,,True,5,4,2,False
5267,12458,1959,1,2024-10-08,,True,1,2,3,False
5268,12462,3454,1,2024-12-14,,False,2,4,4,True
5269,12464,1908,1,2024-10-11,,True,1,3,2,False
5270,12467,200,5,2023-02-27,Player determine mention add me.,True,2,5,4,False
5271,12468,4605,2,2024-03-31,Trade cut again society. Early area around grow ask citizen.,True,5,3,4,False
5272,12470,823,1,2023-03-06,,True,2,4,4,False
5273,12471,3959,5,2023-12-16,,True,5,4,2,True
5274,12473,3239,1,2024-10-15,,False,5,1,3,False
5275,12474,4812,1,2023-03-24,Society watch some body.,True,1,1,2,False
5276,12475,4955,5,2023-09-05,Seem enter build member.,True,1,1,5,False
5277,12476,1130,3,2024-07-04,,False,4,1,2,False
5278,12478,579,4,2024-12-23,,True,4,1,4,False
5279,12480,1422,2,2023-09-30,Wait side let conference.,True,4,3,1,False
5280,12483,3800,3,2023-09-22,Read this show agree large cup. Same sea street theory choice.,False,2,3,2,False
5281,12488,427,2,2023-05-15,Peace end fund factor set.,True,2,1,4,False
5282,12490,180,3,2023-03-29,,False,1,2,4,False
5283,12499,2854,4,2024-09-03,,True,5,5,3,False
5284,12500,1692,2,2023-03-30,Standard time respond street west.,False,2,5,4,False
5285,12501,1205,4,2023-05-30,,True,1,2,1,False
5286,12502,4228,2,2023-10-14,Economic clear take. It where nor area agency.,True,2,2,2,False
5287,12503,4361,5,2023-06-12,Produce state card newspaper something opportunity marriage. Scientist now window phone again would ahead believe.,True,2,1,1,False
5288,12504,3420,4,2023-09-23,Occur various tend free add likely. Yeah also speech lose office north PM.,True,5,4,1,True
5289,12506,798,3,2023-05-16,,True,1,5,2,False
5290,12508,2614,3,2024-12-10,Phone show kind campaign race oil personal. Specific cup argue not various subject real.,True,3,1,3,False
5291,12509,745,5,2024-01-16,First kitchen husband play fine.,False,1,4,4,False
5292,12511,1367,1,2023-07-12,Expert easy leg hot card sit. Majority see wall cover who on view kitchen.,True,1,4,2,False
5293,12512,1607,5,2023-07-29,,True,2,5,3,True
5294,12518,2298,2,2023-09-06,,False,4,3,4,True
5295,12522,2231,1,2024-09-08,,True,3,5,3,False
5296,12525,2133,5,2024-05-06,,True,5,5,4,False
5297,12529,4014,5,2023-05-17,Likely worry note western paper.,True,1,5,3,False
5298,12530,1006,4,2023-06-01,,True,3,3,4,False
5299,12532,1922,4,2024-06-14,Material agree culture feel teach relate month.,True,5,3,1,False
5300,12533,613,4,2024-04-06,Red shake month least stage friend issue. Really movement bank take.,True,4,3,4,True
5301,12535,507,2,2023-09-14,Ever remain machine issue perform cut. Power enjoy so learn real factor popular.,False,2,1,5,True
5302,12536,4428,4,2024-07-18,,True,2,5,3,False
5303,12541,3565,5,2023-12-20,,True,5,5,1,False
5304,12549,1622,1,2023-09-05,Member out partner generation myself this indeed. Power far because.,True,3,5,3,False
5305,12551,4619,3,2023-01-17,,True,5,4,2,False
5306,12553,934,5,2024-09-02,Summer increase build attorney explain Democrat. Society into along officer join attention expect.,True,2,3,2,False
5307,12556,1885,5,2024-06-15,,True,3,1,5,False
5308,12566,3929,4,2023-08-15,Realize foot cost play. Meeting street involve have.,True,4,2,4,False
5309,12568,224,2,2024-11-18,,True,1,5,1,False
5310,12569,4302,4,2025-01-05,,True,5,1,2,False
5311,12572,3947,2,2024-09-08,,True,5,5,3,True
5312,12574,940,3,2023-06-03,,True,4,1,4,False
5313,12579,3486,1,2025-01-01,,True,3,1,1,False
5314,12580,1190,1,2023-10-18,Now agreement whatever successful. Process together standard water option.,True,1,3,1,False
5315,12581,394,1,2024-04-30,Vote increase a product this will.,False,4,4,2,False
5316,12582,1436,5,2023-03-06,,True,5,5,4,True
5317,12583,4908,1,2024-10-02,,False,3,2,4,False
5318,12591,849,2,2024-12-26,,True,1,5,5,False
5319,12593,2916,1,2024-09-18,,True,4,1,3,False
5320,12596,2501,2,2023-05-18,,False,1,3,5,False
5321,12597,1638,5,2023-05-01,,True,1,3,1,False
5322,12598,4229,2,2023-01-19,,True,4,5,4,False
5323,12599,4229,3,2023-11-05,,True,4,4,2,False
5324,12601,232,1,2024-01-11,,False,4,2,1,False
5325,12603,4135,2,2024-07-29,,True,3,1,1,False
5326,12604,2231,2,2023-10-04,,True,4,2,5,False
5327,12606,1330,5,2023-08-16,,True,4,5,5,False
5328,12608,4299,5,2023-04-22,Model experience former through all management.,False,4,1,5,False
5329,12609,4959,4,2024-07-04,,True,2,4,2,True
5330,12611,3361,1,2024-04-20,,True,3,2,5,False
5331,12614,3244,1,2023-05-31,,True,4,1,4,True
5332,12619,2744,5,2024-04-07,,True,5,1,3,False
5333,12622,703,4,2024-05-08,Her which much hard institution level explain.,False,3,2,3,False
5334,12628,2101,3,2024-07-07,,True,4,1,4,False
5335,12629,1042,4,2024-09-20,,True,3,2,5,False
5336,12630,2646,3,2023-09-06,,False,2,3,3,False
5337,12640,2899,2,2023-09-14,Reflect range operation federal.,True,2,2,5,False
5338,12642,3592,5,2024-11-06,,True,3,5,4,False
5339,12645,227,2,2024-12-10,Argue pull build crime true themselves meeting.,False,3,4,1,False
5340,12647,2198,2,2023-10-25,,True,2,3,4,False
5341,12652,4444,5,2023-08-17,Reduce center evening myself plant strong. Catch fear door year.,False,4,4,2,True
5342,12653,514,3,2024-09-14,School attorney pattern treatment.,True,1,1,5,True
5343,12656,3685,3,2023-03-10,,True,5,3,5,False
5344,12664,2780,2,2023-03-29,Number fish necessary health decade movie to. Free hand follow its.,True,4,2,3,True
5345,12665,4122,1,2024-02-22,,False,4,2,5,False
5346,12668,619,1,2023-08-14,,False,3,5,5,False
5347,12670,2728,4,2023-12-18,,False,3,2,4,True
5348,12672,2796,3,2023-12-21,Instead five edge.,True,1,1,2,True
5349,12673,1912,3,2024-06-19,Western eat trial house defense pick computer.,False,1,1,2,False
5350,12674,3866,2,2025-01-25,,False,1,2,3,True
5351,12676,1781,4,2023-04-02,Rate decade type fly fine. List change if nor moment walk case.,True,3,3,5,True
5352,12679,358,4,2024-01-27,Notice democratic wish adult me laugh line.,True,2,1,4,True
5353,12680,4665,5,2024-08-17,,False,1,3,1,False
5354,12686,607,5,2023-11-17,,True,4,4,2,False
5355,12687,4470,3,2024-11-27,Role race dinner minute possible picture.,True,5,2,1,False
5356,12690,3152,3,2024-02-25,,True,5,1,4,False
5357,12691,829,4,2023-10-19,,True,1,2,1,False
5358,12695,1562,5,2023-12-18,,True,4,5,1,False
5359,12696,557,4,2024-03-12,,True,2,2,1,False
5360,12700,1990,2,2023-04-08,,False,1,5,3,True
5361,12701,2910,4,2024-09-13,Economy per least improve never. Effort already guy production act.,True,4,1,4,False
5362,12703,1191,4,2024-06-17,,False,1,1,1,False
5363,12705,4630,3,2023-06-13,Really identify site.,True,1,1,4,False
5364,12706,1588,3,2024-07-28,Out present son doctor region decade child. Despite impact seat husband difference yes.,True,4,4,4,False
5365,12708,4659,5,2024-05-30,Plant vote force up win necessary add. Blood successful any baby then source lawyer.,True,2,1,3,True
5366,12711,2731,4,2023-02-12,Address her individual born seek senior school.,True,1,5,1,False
5367,12712,970,3,2023-10-17,Start although week you own news forget. System but of mission purpose.,True,5,1,2,False
5368,12716,3687,3,2024-08-15,,False,4,2,4,False
5369,12721,4800,2,2024-06-25,,True,4,5,2,False
5370,12723,2806,4,2024-11-15,,True,5,2,1,False
5371,12725,1117,1,2023-12-14,,True,2,3,5,False
5372,12728,4683,3,2023-11-05,Partner south resource herself people school less.,False,4,3,2,True
5373,12729,1272,3,2023-08-13,Crime page interesting history. Style future daughter front establish.,True,3,1,5,False
5374,12730,1528,1,2024-10-23,Big when affect probably.,True,3,1,2,False
5375,12733,203,3,2023-03-28,Experience sometimes central adult rather.,True,1,3,2,False
5376,12735,207,1,2024-02-21,Remain name look discover. Establish ahead argue body measure.,True,2,5,5,False
5377,12739,4976,2,2024-03-14,Peace lose so law today.,False,5,5,3,False
5378,12743,3059,2,2023-08-25,,True,2,5,3,True
5379,12747,2573,3,2023-03-04,Drug point oil.,True,4,3,2,False
5380,12749,306,2,2023-08-27,Cut along manager similar.,True,1,2,4,False
5381,12753,4537,5,2023-08-06,,True,3,3,3,False
5382,12756,3116,3,2023-07-27,Heavy around figure practice federal dog end operation. Say avoid fill thing.,True,2,4,1,False
5383,12757,2506,4,2023-10-08,,True,4,1,1,False
5384,12758,809,4,2025-01-26,,True,4,4,5,True
5385,12761,3343,5,2023-11-20,,True,3,5,3,False
5386,12762,4762,2,2023-03-13,Contain share tree become. Money lay door wish art arrive wall.,True,2,3,5,False
5387,12763,67,1,2023-02-01,,False,2,1,5,True
5388,12766,2904,2,2024-09-13,Generation Congress him tax.,False,3,5,5,True
5389,12772,60,1,2024-06-09,Carry also dog identify. Game those foreign share opportunity small decision fire.,True,5,1,5,False
5390,12775,1766,1,2023-09-06,Why job already company current. Off give true early yet among study.,True,3,3,3,False
5391,12778,84,1,2023-08-13,,False,5,5,3,False
5392,12780,2195,1,2023-11-14,,True,3,2,4,False
5393,12781,1485,4,2023-04-28,Full so man suggest it vote.,False,5,2,2,False
5394,12782,2006,3,2024-02-19,,False,1,2,4,False
5395,12783,1894,5,2024-02-17,Reality debate only hope especially. Minute number language eat environment professor financial.,False,4,2,4,False
5396,12785,4601,3,2024-04-26,Argue use safe. There bag action far.,True,2,2,5,False
5397,12791,4939,5,2024-01-23,Owner page think drop among whom. Discuss source sport last.,False,4,4,1,False
5398,12792,908,5,2023-10-14,Rest alone rather risk military.,True,3,4,1,False
5399,12794,3189,2,2023-02-13,,False,1,1,2,True
5400,12796,2544,5,2023-09-29,,True,2,1,3,False
5401,12798,4502,2,2023-07-30,Dark she machine power. Could bring member no chair practice.,True,5,5,2,False
5402,12799,1471,2,2023-03-12,,True,5,2,1,False
5403,12809,3628,2,2024-06-09,,False,2,5,5,False
5404,12814,1354,4,2023-08-20,,True,2,5,2,False
5405,12816,2874,1,2024-07-30,Theory smile try teach physical within effort.,True,4,1,2,False
5406,12820,4702,5,2024-02-12,,False,1,2,1,False
5407,12825,4148,4,2024-03-05,,True,4,1,4,False
5408,12827,266,1,2024-12-21,End receive heavy Congress fly break think. Such computer scientist off.,True,4,2,5,False
5409,12828,4311,5,2024-06-04,,True,3,1,4,False
5410,12830,878,5,2024-01-26,Probably turn western then sometimes heart various.,True,4,4,4,False
5411,12832,3880,4,2024-08-22,,False,5,4,1,False
5412,12835,3337,1,2023-06-20,Story record no never wear write.,True,4,4,2,False
5413,12837,617,3,2023-06-10,,False,4,2,4,False
5414,12838,2234,4,2024-08-29,,True,1,3,4,False
5415,12843,832,2,2024-04-14,Program inside institution charge. Green finally deep.,True,1,2,3,False
5416,12844,2213,3,2023-10-19,I movie nature then community.,True,3,1,3,True
5417,12845,3575,5,2024-04-11,,True,3,2,1,False
5418,12846,334,4,2023-09-13,,False,2,5,1,True
5419,12847,1881,4,2023-08-07,Action peace decide point.,True,4,4,4,False
5420,12848,1728,2,2024-03-19,Or hair indicate series name remain article. Goal color sound attention.,True,3,3,4,False
5421,12855,929,5,2024-06-19,,True,5,3,1,True
5422,12856,1519,1,2024-01-18,,True,2,4,1,False
5423,12859,828,4,2024-03-31,,True,4,1,3,True
5424,12860,452,1,2024-01-28,Fear myself evidence American democratic. Game why best interesting.,True,5,5,3,False
5425,12861,359,4,2023-11-06,,False,5,4,3,False
5426,12862,2935,5,2023-04-25,Second style truth deep force.,False,3,5,2,False
5427,12864,149,5,2023-03-05,Shoulder oil candidate own anyone who there. Term police drive someone condition doctor.,True,2,4,5,True
5428,12865,2553,2,2024-04-03,,False,2,5,1,False
5429,12867,4370,1,2023-08-02,American medical age measure everyone not beat. Stand safe off seat research.,True,3,5,3,False
5430,12868,2652,3,2023-02-03,Worry tend account war explain night.,False,1,4,3,False
5431,12871,3324,5,2024-02-12,Listen which room near.,True,4,2,1,True
5432,12872,3872,2,2023-05-29,,True,2,3,4,False
5433,12873,288,3,2024-05-02,All question I unit order positive moment. Recent child present the he seek.,False,2,1,2,False
5434,12875,1012,3,2023-04-03,,True,1,3,4,False
5435,12878,3168,2,2023-06-04,Staff election analysis stock gun hard.,False,5,1,5,False
5436,12879,4812,5,2023-08-16,Heart show home course.,True,1,3,5,False
5437,12881,1554,1,2024-01-18,Perform half quickly yes spring.,False,3,2,3,False
5438,12884,157,5,2024-06-16,Before smile carry anything. Personal test eye let.,False,1,1,3,False
5439,12891,4974,2,2023-03-01,,False,4,5,3,True
5440,12892,3285,4,2024-07-30,,True,1,3,3,False
5441,12893,1836,1,2024-12-06,Around on glass industry cup hit sport.,True,2,1,2,False
5442,12894,2090,1,2024-01-28,Per person where type green than.,True,3,4,4,True
5443,12898,1121,3,2023-11-05,,True,3,3,1,False
5444,12899,3362,1,2024-06-25,,False,4,2,5,False
5445,12900,2576,4,2024-07-17,,True,1,1,1,True
5446,12902,3107,2,2023-01-22,,False,2,3,2,False
5447,12903,2682,3,2023-12-29,,True,4,4,1,False
5448,12908,2455,4,2025-01-14,,True,3,3,1,False
5449,12912,4607,2,2023-07-27,,False,5,4,3,False
5450,12913,363,4,2024-03-10,Any chance floor trouble hotel year. Community police quickly.,True,2,1,5,False
5451,12914,2907,3,2023-01-25,,True,5,1,3,False
5452,12915,3485,4,2024-02-29,May fear these child best entire. East new prepare pull.,True,4,2,4,False
5453,12917,3522,4,2023-05-15,,True,4,4,2,False
5454,12918,1608,4,2024-03-21,Just though produce hard figure yeah.,False,1,3,1,False
5455,12922,423,2,2024-09-15,,False,5,2,1,False
5456,12924,2081,1,2023-12-07,,True,1,5,1,False
5457,12926,4858,3,2023-11-30,,False,3,4,5,True
5458,12929,3899,2,2023-10-13,Final home bed prevent painting green.,True,1,5,4,True
5459,12932,1455,4,2024-05-07,,True,5,2,5,False
5460,12933,2486,4,2023-03-20,,True,5,3,4,True
5461,12936,2744,3,2024-03-16,Well over could culture investment upon.,True,5,1,3,True
5462,12938,2036,5,2023-08-19,Phone much small throughout forward station yeah research.,True,5,4,5,False
5463,12944,2428,5,2023-06-29,Baby possible walk happy. Whatever we thousand speech.,True,3,4,2,True
5464,12951,748,5,2023-12-22,Result fear which sound project total. Develop something customer board forward follow against order.,False,4,2,2,False
5465,12953,4780,3,2023-12-25,,False,4,3,4,False
5466,12956,2039,2,2023-03-07,,False,3,4,2,False
5467,12957,2606,2,2024-03-01,,True,2,3,1,False
5468,12958,93,1,2024-06-26,Attorney data great guy school.,True,2,5,5,False
5469,12959,3155,3,2024-12-28,,True,5,2,5,False
5470,12960,2561,4,2023-05-30,,True,2,2,4,False
5471,12968,649,1,2024-07-17,Institution how sea wait.,True,4,2,3,False
5472,12969,1822,3,2024-12-29,,False,1,3,1,False
5473,12972,4941,2,2023-11-07,Strong nice move senior.,False,5,1,1,False
5474,12973,618,1,2024-02-12,,False,3,4,2,False
5475,12975,783,3,2024-06-22,Seem interest market treat.,False,1,1,2,True
5476,12977,3700,2,2023-07-17,,True,5,2,4,False
5477,12978,4556,1,2024-12-14,,False,1,4,2,False
5478,12979,1326,1,2023-07-21,,True,5,2,1,False
5479,12980,4557,2,2024-01-08,Traditional investment recognize enough you. Woman particular concern.,False,2,1,4,False
5480,12986,4871,2,2025-01-23,,True,5,2,5,False
5481,12987,3015,1,2024-08-04,Maybe not could step foot alone. Agent positive six past.,True,5,5,5,False
5482,12992,3214,3,2024-07-20,Interesting seem than specific memory. Method might feeling sport.,True,5,3,4,False
5483,12993,2395,4,2023-12-27,Fish which recently ten discussion our sea.,True,1,3,3,False
5484,12997,3339,4,2023-05-14,,False,1,1,1,False
5485,12999,3970,2,2023-02-04,,True,1,5,3,False
5486,13006,1875,3,2023-05-02,Finally newspaper unit ten other brother none.,False,1,1,4,False
5487,13007,2191,3,2024-07-18,,True,2,1,4,False
5488,13010,696,1,2023-10-12,,True,2,2,5,True
5489,13011,3792,4,2023-12-04,Church center go prevent.,True,4,4,1,False
5490,13013,3037,1,2023-08-07,,True,1,3,5,True
5491,13018,3565,1,2025-01-03,Also military real finish.,True,3,1,4,False
5492,13020,4740,3,2023-01-07,,True,5,4,3,False
5493,13024,4317,3,2023-11-12,Single their be production.,False,4,1,3,False
5494,13025,2772,4,2024-07-30,,True,3,4,1,False
5495,13026,3879,5,2023-05-02,,True,3,2,2,False
5496,13031,58,3,2023-11-04,,True,3,3,3,False
5497,13033,3954,2,2023-11-20,,True,4,3,5,False
5498,13035,3318,5,2023-08-22,Serious policy current enter toward age.,True,1,5,2,True
5499,13036,462,5,2024-09-08,Service cause civil plant outside work.,True,1,4,4,False
5500,13040,1638,2,2023-10-21,Trial ahead clearly produce so example soon toward.,True,5,1,4,False
5501,13042,3677,3,2023-08-31,,True,1,4,5,False
5502,13049,4776,5,2023-08-24,Value food responsibility certain number. Talk draw back able quickly himself.,True,3,4,1,True
5503,13052,1169,4,2024-04-23,Should store cultural get challenge.,True,4,3,2,False
5504,13053,1612,3,2024-06-16,Director art group sort forget per.,True,3,5,5,False
5505,13054,489,2,2023-04-08,Whatever company anything section teacher learn seat line.,True,3,3,4,True
5506,13056,3926,2,2024-10-17,,False,3,1,3,False
5507,13057,1546,4,2024-11-15,,False,2,1,5,False
5508,13058,356,3,2024-02-01,,True,4,2,3,False
5509,13059,1747,5,2024-05-06,,True,3,4,1,True
5510,13061,4296,2,2023-01-11,,True,2,1,3,False
5511,13063,3378,4,2023-05-18,Middle quality cost appear collection growth high. Individual energy whose.,False,2,2,2,False
5512,13068,4118,3,2023-11-10,,True,1,3,4,False
5513,13071,3342,5,2023-12-23,Bar with make when someone.,True,3,1,1,False
5514,13073,3073,1,2025-01-18,Agree agreement radio method.,False,2,2,1,False
5515,13077,1994,3,2024-12-10,Record over effect administration wrong more side.,True,4,5,3,False
5516,13078,1838,3,2023-08-24,About prove thus station.,True,1,2,3,False
5517,13079,3932,5,2023-11-16,Return spend alone mention provide.,True,3,1,2,False
5518,13085,3415,4,2023-02-06,,False,2,4,3,False
5519,13086,3486,5,2024-11-12,,True,5,5,1,False
5520,13087,3733,5,2025-01-08,,False,5,3,5,False
5521,13096,3220,5,2024-08-23,,False,5,2,4,False
5522,13098,1585,3,2023-11-25,,True,2,5,1,False
5523,13099,356,2,2024-07-19,,False,2,4,1,False
5524,13100,2866,2,2024-03-20,,True,1,1,1,False
5525,13103,317,3,2024-05-03,,True,2,1,5,True
5526,13105,2596,5,2024-06-07,,False,2,3,4,False
5527,13107,3763,2,2024-01-19,,False,4,5,4,True
5528,13111,3185,4,2024-04-26,,True,1,2,2,False
5529,13113,3068,1,2024-04-18,,True,1,3,1,False
5530,13114,2906,1,2023-04-28,,True,2,4,4,False
5531,13116,4855,1,2023-07-25,,True,4,2,5,False
5532,13117,4818,4,2024-12-20,Stay trouble effect anything money.,True,3,3,3,False
5533,13118,991,4,2024-09-05,Every vote significant feeling data. Indicate under figure woman.,True,3,1,4,False
5534,13119,1398,2,2024-05-28,,False,3,3,5,False
5535,13121,4582,1,2023-05-27,Piece show ahead account around parent.,True,5,5,2,False
5536,13131,101,4,2024-04-11,,True,5,3,2,False
5537,13132,3729,3,2024-12-25,She amount campaign whatever society Mr.,False,4,2,4,False
5538,13134,3105,2,2024-08-14,Get interview her note. Trouble computer draw write north office lead.,True,3,3,3,False
5539,13135,3097,3,2023-02-22,,True,2,2,5,False
5540,13136,4633,2,2024-09-19,,False,4,1,4,False
5541,13138,1958,2,2024-09-26,Four gun growth defense agreement difficult center air.,True,2,4,3,False
5542,13143,221,5,2023-08-06,Including market build better. North seek have.,False,3,2,5,True
5543,13144,4600,5,2024-02-16,Everybody end tell commercial table.,True,5,2,1,False
5544,13152,4937,1,2023-11-10,,True,2,4,1,False
5545,13154,3906,2,2024-02-19,,True,1,4,3,False
5546,13161,2657,1,2024-05-04,Military edge example the way life health. Board ability ago per sea itself.,True,1,5,3,False
5547,13162,2585,1,2024-11-23,,False,4,3,2,False
5548,13164,3947,2,2023-06-15,,False,1,1,4,False
5549,13166,462,3,2023-04-24,,True,4,5,1,False
5550,13170,210,2,2024-02-01,Reality head green instead surface manage explain civil. Knowledge study go better up sing loss.,False,5,1,1,False
5551,13174,3596,3,2023-11-18,None population citizen leader.,True,2,3,3,False
5552,13176,4438,1,2023-02-02,,True,1,1,2,False
5553,13177,2950,5,2023-12-31,,True,3,5,3,False
5554,13180,3220,2,2024-06-19,Must voice represent month again positive benefit.,True,1,3,1,True
5555,13183,1675,4,2023-08-06,Change evening need must institution successful mother. Church really result per.,True,3,2,5,True
5556,13185,4918,2,2023-06-01,,True,4,1,2,False
5557,13191,416,2,2024-05-28,,True,3,2,1,False
5558,13196,3275,5,2023-07-06,Piece site staff lot five exactly anyone Republican.,True,1,1,4,False
5559,13197,1173,1,2024-02-25,,False,4,4,4,True
5560,13202,4239,5,2024-02-25,,True,2,1,4,True
5561,13206,3956,1,2023-05-07,,True,1,1,1,True
5562,13212,3172,4,2023-06-09,,True,3,4,4,False
5563,13213,4098,2,2023-05-31,,True,3,3,5,False
5564,13214,3053,4,2024-12-06,,True,5,4,5,False
5565,13217,2400,4,2024-03-13,,True,2,2,3,False
5566,13219,175,5,2024-01-31,Task middle threat work computer.,True,4,2,3,False
5567,13224,3620,3,2023-04-11,Apply pick board. State late subject million bad beat current.,True,2,3,4,False
5568,13227,1781,1,2023-05-13,,True,3,2,1,False
5569,13229,433,3,2024-05-24,,True,3,5,5,False
5570,13234,4820,1,2024-04-20,,True,2,2,2,False
5571,13235,2860,3,2023-11-27,Affect sort argue clear fast rule also.,True,3,1,4,False
5572,13236,198,5,2024-07-01,,True,1,5,1,False
5573,13238,3726,1,2023-11-17,Religious treat purpose.,True,3,1,5,True
5574,13240,4312,4,2024-01-07,Explain however bag do knowledge.,True,4,3,2,False
5575,13242,395,1,2023-04-30,,True,4,5,4,False
5576,13243,2345,3,2024-01-12,Evidence including space business respond once certain. Chance itself reduce whole end surface agent.,True,1,4,3,False
5577,13246,3647,2,2024-01-28,,False,1,4,2,False
5578,13247,259,1,2024-05-09,Early defense like identify population chair something. Beat try rich money feel can garden across.,True,1,1,2,True
5579,13250,4235,5,2023-09-29,,True,5,1,2,False
5580,13251,834,5,2024-03-19,,False,3,4,5,False
5581,13254,4464,1,2024-08-23,,True,2,5,2,False
5582,13256,1255,4,2023-08-08,,False,3,2,4,False
5583,13257,2126,5,2024-05-02,,True,4,5,2,False
5584,13258,4868,2,2024-01-08,Pretty authority line fall put east form.,False,5,2,4,True
5585,13259,4793,3,2023-09-28,Enough reveal direction bring best find. Scene poor however choose economy star.,True,3,5,3,False
5586,13262,2916,5,2024-02-08,Member collection few situation lay. Such majority loss choice item boy.,True,3,2,4,False
5587,13263,2149,3,2024-07-18,Gun three so recent open side.,False,1,4,5,False
5588,13284,3973,3,2024-02-04,Guy throw over type newspaper fact off. Do process give throw assume it.,False,4,3,2,False
5589,13289,1642,2,2024-12-30,,True,1,5,3,False
5590,13292,2291,1,2024-06-28,,False,2,1,1,False
5591,13298,2347,5,2024-07-05,,True,4,2,1,False
5592,13299,32,1,2023-05-17,,True,2,4,5,False
5593,13303,2676,5,2023-07-17,,True,5,1,5,False
5594,13308,1717,5,2024-04-26,,True,3,5,2,True
5595,13309,241,5,2023-04-09,,True,3,3,5,False
5596,13311,3800,5,2024-04-14,Buy during woman.,False,4,3,4,False
5597,13313,2272,3,2024-09-30,,True,4,4,2,True
5598,13314,1190,1,2024-03-17,Identify order bar face. Require what hospital oil.,False,1,2,4,False
5599,13315,266,1,2023-05-28,,False,3,3,2,False
5600,13317,2776,3,2024-08-31,Exist media down instead relationship avoid.,True,4,5,5,False
5601,13318,4889,4,2023-09-07,,False,4,4,1,False
5602,13320,32,5,2024-07-25,,True,4,5,3,False
5603,13321,581,3,2024-11-24,Continue better three event part central.,True,3,4,5,False
5604,13322,4512,3,2024-10-28,,True,1,2,5,True
5605,13326,4748,5,2024-01-24,Push beautiful environment test protect leave tax hope. Only base skin difference sing rich capital.,True,4,2,1,False
5606,13328,958,4,2023-07-31,,False,5,3,2,False
5607,13329,541,4,2023-05-22,,True,5,3,1,False
5608,13333,411,4,2024-09-21,Discuss institution industry day. Despite interesting table west.,True,1,1,5,True
5609,13336,2774,5,2024-01-04,,True,3,5,5,False
5610,13337,1590,5,2023-05-10,Simple card north pass number detail why. Future management building sister account usually.,True,5,5,3,False
5611,13340,2569,3,2023-09-26,,True,1,2,1,True
5612,13345,2462,5,2023-01-25,,False,3,2,1,False
5613,13346,406,3,2024-11-09,,False,3,2,3,False
5614,13351,4238,1,2024-01-19,,False,4,4,1,False
5615,13352,866,4,2023-10-09,,True,3,4,2,False
5616,13353,2823,1,2023-07-27,,True,5,5,4,False
5617,13356,847,4,2025-01-20,Explain evening example establish.,True,4,1,2,False
5618,13357,1169,3,2023-05-05,,True,4,1,3,False
5619,13362,4610,3,2024-10-03,Can method yeah move indeed military. Nice near happen stay traditional democratic.,True,4,4,3,False
5620,13363,1484,3,2023-04-08,,True,1,3,5,False
5621,13365,176,3,2023-06-03,,True,1,2,2,False
5622,13367,2325,4,2024-01-13,Rather like another rather chance.,True,2,4,3,False
5623,13368,4982,5,2023-10-29,,True,2,3,5,False
5624,13370,3512,3,2024-11-08,They before discussion popular government when. Compare impact wait guess.,False,2,5,5,False
5625,13371,1505,1,2024-07-16,Will low great fish.,True,4,2,1,False
5626,13374,2734,4,2024-06-28,,True,2,1,5,True
5627,13376,2420,5,2023-07-24,,True,3,4,3,False
5628,13377,3250,3,2024-10-09,,True,5,3,1,False
5629,13378,939,3,2023-12-20,,True,5,3,3,False
5630,13383,4211,5,2023-09-25,,True,3,1,4,False
5631,13387,3803,4,2024-06-04,,True,4,3,3,False
5632,13389,3690,2,2024-06-05,Option body point mission.,True,4,2,4,False
5633,13395,2244,2,2023-03-03,Know after environmental guy election born baby.,True,1,1,1,False
5634,13396,2309,1,2023-10-01,,False,4,3,3,False
5635,13397,3775,3,2023-11-29,Role system standard medical spend former. Staff look media want yes experience.,True,2,2,1,False
5636,13398,4328,1,2024-02-20,,True,1,1,3,False
5637,13399,3933,3,2023-06-28,History show set could meeting paper oil. Create wall hold upon fast.,True,3,2,3,False
5638,13401,2089,2,2023-12-28,,False,3,2,3,False
5639,13402,3659,2,2023-07-10,,False,1,3,3,False
5640,13407,2693,2,2024-07-04,,True,3,5,4,False
5641,13409,4821,4,2024-10-16,Would commercial three dinner perform.,False,4,1,2,False
5642,13411,1639,5,2024-09-03,With paper fast sister. Series consumer thousand one place both.,False,4,4,2,False
5643,13415,2798,5,2024-05-20,,False,4,1,5,False
5644,13416,4079,1,2023-04-08,,True,2,5,3,True
5645,13423,3291,4,2024-12-14,,True,5,2,2,False
5646,13424,4141,4,2024-12-21,Pick debate sing. National build economic successful approach power next.,True,3,3,5,True
5647,13427,738,1,2024-07-12,,True,2,2,4,False
5648,13430,2280,5,2024-11-05,,True,4,4,2,False
5649,13431,257,3,2024-07-04,Drive against tend girl miss also candidate. Fine Republican behavior action middle minute.,True,1,4,4,False
5650,13432,844,1,2023-04-30,Type black on question. Meet gas down style season democratic.,True,1,5,5,False
5651,13433,577,4,2023-02-18,,True,1,1,4,False
5652,13435,3306,2,2023-06-17,,True,5,5,2,False
5653,13436,461,1,2023-05-12,,True,2,3,1,False
5654,13443,4888,1,2023-12-10,,True,2,5,1,False
5655,13444,648,2,2023-03-16,Recent boy professional baby water top hear.,True,1,3,2,False
5656,13445,2982,5,2024-01-29,Human project section. Capital everybody do or another beautiful we.,True,4,5,5,False
