violation_id,ticket_id,violation_type,sla_hours,actual_hours,violation_date,severity,impact,action_taken
1215,6773,Response Time,8,24.0,2023-12-09,Minor,Medium,Escalated
1216,6794,Response Time,8,24.0,2023-12-14,Minor,High,Process Review
1217,6799,Response Time,2,24.0,2024-12-15,Critical,Low,Process Review
1218,6801,Response Time,8,24.0,2024-08-31,Minor,Medium,None
1219,6803,Response Time,8,24.0,2024-07-11,Critical,Medium,Process Review
1220,6809,Response Time,2,24.0,2024-04-17,Critical,Low,Escalated
1221,6821,Response Time,2,48.0,2023-09-06,Major,High,Manager Notified
1222,6822,Response Time,2,24.0,2023-02-22,Critical,High,Escalated
1223,6826,Response Time,8,24.0,2023-09-30,Critical,Low,Process Review
1224,6846,Response Time,8,24.0,2023-09-16,Critical,Medium,Escalated
1225,6847,Response Time,8,24.0,2023-08-07,Major,Medium,Process Review
1226,6856,Response Time,8,24.0,2023-08-16,Minor,Medium,None
1227,6868,Response Time,8,24.0,2024-04-15,Critical,High,Escalated
1228,6870,Response Time,8,24.0,2024-09-14,Minor,Low,Escalated
1229,6873,Response Time,8,24.0,2024-06-02,Major,High,Escalated
1230,6875,Response Time,8,24.0,2023-08-20,Major,Medium,Manager Notified
1231,6882,Response Time,8,24.0,2024-01-25,Major,Low,Process Review
1232,6885,Response Time,8,24.0,2024-11-02,Critical,Medium,Process Review
1233,6886,Response Time,2,24.0,2024-05-11,Minor,Medium,Escalated
1234,6900,Response Time,2,24.0,2024-08-29,Minor,High,Manager Notified
1235,6903,Response Time,2,24.0,2024-02-05,Minor,Medium,None
1236,6907,Response Time,8,24.0,2023-10-19,Critical,Medium,None
1237,6910,Response Time,2,24.0,2024-10-16,Critical,Medium,Manager Notified
1238,6914,Response Time,8,24.0,2023-09-19,Minor,Low,Manager Notified
1239,6915,Response Time,2,24.0,2023-06-28,Critical,Medium,Escalated
1240,6916,Response Time,2,48.0,2024-08-24,Critical,Medium,Escalated
1241,6917,Response Time,8,24.0,2024-01-08,Minor,Low,Process Review
1242,6920,Response Time,2,24.0,2023-12-28,Major,Low,Manager Notified
1243,6933,Response Time,8,24.0,2023-08-15,Major,Low,Manager Notified
1244,6948,Response Time,2,24.0,2024-04-23,Critical,Low,None
1245,6957,Response Time,8,24.0,2023-12-26,Critical,Low,None
1246,6958,Response Time,2,24.0,2023-08-19,Minor,Low,Manager Notified
1247,6959,Response Time,2,24.0,2023-02-13,Major,Medium,None
1248,6969,Response Time,2,24.0,2023-06-11,Critical,High,Manager Notified
1249,6973,Response Time,2,24.0,2023-08-24,Minor,High,Manager Notified
1250,6977,Response Time,2,24.0,2024-12-25,Minor,Medium,Process Review
1251,6984,Response Time,2,24.0,2023-08-07,Major,Low,Escalated
1252,6986,Response Time,8,24.0,2023-08-04,Minor,High,Escalated
1253,6990,Response Time,2,24.0,2024-01-05,Major,High,None
1254,6993,Response Time,2,24.0,2023-08-09,Minor,Medium,None
1255,7001,Response Time,2,24.0,2024-06-30,Minor,Low,None
1256,7003,Response Time,24,48.0,2023-06-19,Critical,Low,Manager Notified
1257,7015,Response Time,8,24.0,2024-06-27,Major,Medium,Escalated
1258,7023,Response Time,2,24.0,2024-05-11,Major,Low,Process Review
1259,7028,Response Time,8,24.0,2024-09-20,Critical,Low,Process Review
1260,7032,Response Time,2,24.0,2023-04-14,Major,High,Process Review
1261,7043,Response Time,2,24.0,2023-02-22,Critical,Medium,Manager Notified
1262,7046,Response Time,2,24.0,2024-10-04,Minor,High,Escalated
1263,7056,Response Time,8,24.0,2024-10-24,Critical,High,Escalated
1264,7067,Response Time,8,24.0,2024-01-19,Major,High,Escalated
1265,7071,Response Time,2,24.0,2024-02-04,Critical,Medium,Process Review
1266,7072,Response Time,8,24.0,2024-08-18,Minor,Medium,Process Review
1267,7086,Response Time,8,24.0,2023-05-18,Major,Low,Manager Notified
1268,7087,Response Time,2,24.0,2024-08-11,Minor,High,Process Review
1269,7107,Response Time,8,24.0,2023-08-31,Major,High,Manager Notified
1270,7111,Response Time,2,24.0,2023-07-22,Major,Low,Process Review
1271,7120,Response Time,2,48.0,2023-07-21,Major,Low,Escalated
1272,7129,Response Time,2,24.0,2024-12-13,Critical,Low,Manager Notified
1273,7146,Response Time,2,24.0,2023-11-23,Minor,High,Process Review
1274,7148,Response Time,8,24.0,2024-06-18,Major,Medium,Escalated
1275,7157,Response Time,8,24.0,2023-02-01,Major,High,Manager Notified
1276,7159,Response Time,8,24.0,2023-04-05,Critical,Low,None
1277,7168,Response Time,8,24.0,2024-07-12,Critical,High,Escalated
1278,7173,Response Time,2,24.0,2024-07-22,Minor,Low,Process Review
1279,7174,Response Time,8,24.0,2024-02-14,Critical,High,Escalated
1280,7177,Response Time,2,24.0,2023-08-22,Critical,Low,None
1281,7184,Response Time,8,24.0,2024-01-16,Minor,Medium,None
1282,7186,Response Time,24,48.0,2023-07-20,Major,Medium,Process Review
1283,7189,Response Time,8,24.0,2024-07-04,Major,High,Process Review
1284,7191,Response Time,8,24.0,2024-03-11,Major,Medium,Process Review
1285,7192,Response Time,8,24.0,2024-04-24,Major,Medium,Escalated
1286,7223,Response Time,8,24.0,2023-06-22,Major,High,None
1287,7232,Response Time,2,24.0,2024-11-06,Major,Low,None
1288,7255,Response Time,8,24.0,2023-05-17,Critical,Medium,Process Review
1289,7256,Response Time,2,24.0,2023-08-02,Critical,High,None
1290,7259,Response Time,8,24.0,2024-10-09,Critical,Low,Escalated
1291,7272,Response Time,2,24.0,2024-02-16,Critical,Low,Escalated
1292,7279,Response Time,2,24.0,2024-09-08,Minor,Low,Process Review
1293,7284,Response Time,8,24.0,2023-03-24,Major,Low,Process Review
1294,7287,Response Time,2,24.0,2024-06-02,Critical,High,Process Review
1295,7295,Response Time,8,24.0,2023-02-22,Critical,Low,Process Review
1296,7298,Response Time,2,24.0,2024-09-08,Major,Medium,None
1297,7301,Response Time,8,24.0,2023-12-25,Minor,Low,Escalated
1298,7302,Response Time,2,24.0,2024-02-01,Minor,Medium,Manager Notified
1299,7312,Response Time,2,24.0,2024-04-18,Minor,Medium,Manager Notified
1300,7333,Response Time,8,24.0,2024-10-24,Critical,High,Process Review
1301,7337,Response Time,2,24.0,2024-07-29,Critical,High,Process Review
1302,7339,Response Time,2,24.0,2023-02-26,Minor,High,Escalated
1303,7346,Response Time,8,24.0,2024-02-21,Major,Low,None
1304,7358,Response Time,8,24.0,2024-11-27,Minor,Low,None
1305,7363,Response Time,8,24.0,2024-06-02,Major,High,None
1306,7370,Response Time,2,24.0,2024-09-28,Minor,High,None
1307,7373,Response Time,2,48.0,2023-05-01,Critical,Medium,None
1308,7377,Response Time,8,24.0,2023-03-24,Critical,High,Process Review
1309,7378,Response Time,24,48.0,2023-04-25,Major,Low,Process Review
1310,7393,Response Time,2,24.0,2023-04-07,Major,Medium,Escalated
1311,7394,Response Time,2,24.0,2024-03-18,Critical,Low,Escalated
1312,7399,Response Time,8,24.0,2023-08-14,Major,Low,Manager Notified
1313,7403,Response Time,8,24.0,2023-09-27,Major,Low,Process Review
1314,7417,Response Time,2,24.0,2023-09-14,Critical,High,Process Review
1315,7427,Response Time,8,24.0,2024-06-20,Minor,Medium,Escalated
1316,7429,Response Time,8,24.0,2024-11-01,Minor,High,None
1317,7431,Response Time,8,24.0,2023-06-12,Critical,Low,Escalated
1318,7452,Response Time,8,24.0,2024-02-20,Major,Low,Process Review
1319,7455,Response Time,8,24.0,2023-12-03,Major,Medium,Escalated
1320,7457,Response Time,8,24.0,2023-04-08,Major,Medium,Manager Notified
1321,7461,Response Time,2,24.0,2023-03-17,Minor,Medium,None
1322,7462,Response Time,8,24.0,2024-03-14,Minor,Low,Escalated
1323,7467,Response Time,2,24.0,2024-09-09,Major,Low,Process Review
1324,7470,Response Time,2,24.0,2024-05-08,Minor,Medium,Process Review
1325,7478,Response Time,2,24.0,2024-09-08,Minor,High,Manager Notified
1326,7479,Response Time,2,24.0,2023-01-11,Critical,High,None
1327,7483,Response Time,8,24.0,2024-09-07,Minor,Low,None
1328,7484,Response Time,24,48.0,2024-11-25,Minor,High,Manager Notified
1329,7489,Response Time,2,24.0,2023-07-14,Minor,Medium,Escalated
1330,7493,Response Time,8,24.0,2023-04-18,Critical,Low,Escalated
1331,7498,Response Time,2,24.0,2024-04-30,Major,Low,Process Review
1332,7504,Response Time,8,24.0,2023-10-30,Major,Low,Process Review
1333,7506,Response Time,2,24.0,2024-09-17,Major,Low,Manager Notified
1334,7513,Response Time,8,24.0,2023-04-07,Minor,High,Process Review
1335,7526,Response Time,2,24.0,2023-05-16,Major,High,Escalated
1336,7528,Response Time,2,24.0,2023-10-16,Major,Medium,Manager Notified
1337,7530,Response Time,8,24.0,2024-04-19,Critical,Low,Process Review
1338,7532,Response Time,8,24.0,2023-05-13,Major,High,Escalated
1339,7535,Response Time,8,24.0,2023-02-23,Minor,Medium,Escalated
1340,7541,Response Time,8,24.0,2024-01-12,Major,High,Manager Notified
1341,7542,Response Time,2,24.0,2023-01-13,Minor,Medium,Process Review
1342,7549,Response Time,2,24.0,2023-03-05,Critical,Medium,Escalated
1343,7553,Response Time,8,24.0,2023-02-08,Critical,Medium,Escalated
1344,7555,Response Time,8,24.0,2023-03-01,Minor,High,Process Review
1345,7556,Response Time,8,24.0,2023-03-01,Minor,High,Process Review
1346,7557,Response Time,2,24.0,2024-11-15,Major,Low,Escalated
1347,7558,Response Time,8,24.0,2023-08-09,Major,Medium,Process Review
1348,7576,Response Time,2,24.0,2023-12-31,Critical,Low,Escalated
1349,7579,Response Time,8,24.0,2024-01-29,Critical,Low,None
1350,7584,Response Time,2,48.0,2023-12-20,Major,Low,None
1351,7586,Response Time,8,24.0,2024-10-26,Minor,Medium,Manager Notified
1352,7588,Response Time,8,24.0,2023-07-17,Major,High,Process Review
1353,7599,Response Time,8,24.0,2023-12-17,Minor,Medium,None
1354,7600,Response Time,2,24.0,2024-01-17,Minor,Medium,Manager Notified
1355,7613,Response Time,2,24.0,2023-06-13,Major,Medium,Manager Notified
1356,7616,Response Time,2,24.0,2023-03-07,Major,Medium,Manager Notified
1357,7623,Response Time,2,24.0,2023-05-15,Minor,High,Manager Notified
1358,7628,Response Time,8,24.0,2024-04-07,Minor,Medium,Manager Notified
1359,7637,Response Time,2,24.0,2023-08-25,Minor,Low,Manager Notified
1360,7641,Response Time,2,24.0,2023-02-08,Critical,Low,Process Review
1361,7662,Response Time,8,24.0,2023-12-02,Critical,Medium,None
1362,7667,Response Time,2,24.0,2023-06-27,Critical,High,Escalated
1363,7669,Response Time,2,24.0,2023-04-24,Minor,High,Process Review
1364,7670,Response Time,2,24.0,2024-11-05,Minor,High,Manager Notified
1365,7681,Response Time,2,48.0,2023-06-02,Critical,Low,None
1366,7691,Response Time,2,24.0,2023-06-17,Major,Low,Manager Notified
1367,7695,Response Time,8,24.0,2023-02-19,Major,Low,Manager Notified
1368,7696,Response Time,2,24.0,2024-02-20,Minor,High,Manager Notified
1369,7712,Response Time,2,24.0,2024-08-16,Minor,Medium,Escalated
1370,7714,Response Time,8,24.0,2024-01-19,Minor,Medium,Escalated
1371,7728,Response Time,2,24.0,2024-04-19,Critical,Low,None
1372,7730,Response Time,2,24.0,2024-04-15,Major,Medium,Manager Notified
1373,7737,Response Time,8,24.0,2023-01-15,Minor,Medium,Escalated
1374,7749,Response Time,2,24.0,2024-04-23,Critical,Low,Escalated
1375,7750,Response Time,8,24.0,2023-02-22,Major,High,Escalated
1376,7751,Response Time,8,24.0,2023-07-01,Critical,High,Process Review
1377,7752,Response Time,8,24.0,2023-11-17,Critical,Low,Manager Notified
1378,7756,Response Time,2,24.0,2023-01-04,Minor,Medium,Escalated
1379,7759,Response Time,8,24.0,2024-03-14,Major,Medium,Escalated
1380,7763,Response Time,2,24.0,2024-12-30,Critical,High,None
1381,7775,Response Time,2,48.0,2023-11-09,Major,High,Escalated
1382,7776,Response Time,8,24.0,2024-03-13,Major,Medium,Escalated
1383,7781,Response Time,2,24.0,2024-04-07,Minor,Low,Escalated
1384,7786,Response Time,8,24.0,2024-07-26,Critical,High,Escalated
1385,7790,Response Time,8,24.0,2024-09-05,Major,Low,Manager Notified
1386,7791,Response Time,8,24.0,2023-10-25,Critical,Low,None
1387,7801,Response Time,2,24.0,2024-09-01,Critical,Medium,None
1388,7814,Response Time,2,24.0,2023-01-11,Major,Medium,None
1389,7820,Response Time,2,24.0,2024-06-27,Critical,Medium,Escalated
1390,7821,Response Time,8,24.0,2024-04-28,Minor,Low,Manager Notified
1391,7836,Response Time,8,24.0,2023-02-21,Minor,Medium,Escalated
1392,7840,Response Time,8,24.0,2023-02-06,Major,Medium,Escalated
1393,7845,Response Time,24,48.0,2023-06-30,Major,High,Process Review
1394,7865,Response Time,2,24.0,2023-11-08,Minor,Low,Escalated
1395,7869,Response Time,8,24.0,2023-11-07,Minor,Medium,Process Review
1396,7872,Response Time,8,24.0,2024-09-10,Major,High,Escalated
1397,7883,Response Time,8,24.0,2023-04-06,Critical,High,Manager Notified
1398,7886,Response Time,8,24.0,2024-05-22,Major,Low,Manager Notified
1399,7889,Response Time,8,24.0,2024-10-16,Critical,Low,Process Review
1400,7896,Response Time,2,24.0,2024-07-13,Critical,High,None
1401,7897,Response Time,8,24.0,2024-09-12,Minor,Low,Process Review
1402,7901,Response Time,2,24.0,2023-11-03,Minor,High,Manager Notified
1403,7909,Response Time,2,24.0,2024-01-06,Critical,High,Process Review
1404,7917,Response Time,24,48.0,2024-07-07,Minor,High,None
1405,7918,Response Time,8,24.0,2024-08-25,Critical,Low,Escalated
1406,7925,Response Time,2,48.0,2024-11-10,Minor,Medium,None
1407,7951,Response Time,24,48.0,2024-07-18,Major,Medium,Manager Notified
1408,7954,Response Time,8,24.0,2024-03-19,Minor,Low,Process Review
1409,7958,Response Time,2,24.0,2023-06-10,Minor,Medium,Process Review
1410,7960,Response Time,2,24.0,2024-05-13,Minor,High,Escalated
1411,7970,Response Time,8,24.0,2024-02-26,Major,Low,Escalated
1412,7984,Response Time,2,24.0,2024-08-26,Major,Medium,Process Review
1413,7994,Response Time,8,24.0,2023-11-24,Minor,Medium,Process Review
1414,7996,Response Time,8,24.0,2023-02-15,Minor,Medium,Manager Notified
1415,8009,Response Time,2,24.0,2024-03-27,Minor,Medium,Process Review
1416,8010,Response Time,8,24.0,2024-04-19,Minor,Medium,Manager Notified
1417,8012,Response Time,8,24.0,2023-12-10,Major,Medium,Process Review
1418,8013,Response Time,2,24.0,2024-05-30,Minor,Low,Process Review
1419,8019,Response Time,2,24.0,2023-09-16,Critical,Low,None
1420,8022,Response Time,8,24.0,2024-05-20,Minor,Low,Escalated
1421,8030,Response Time,8,24.0,2024-10-08,Major,High,Manager Notified
1422,8036,Response Time,8,24.0,2023-01-11,Critical,Medium,None
1423,8038,Response Time,8,24.0,2024-01-31,Critical,Low,Escalated
1424,8039,Response Time,8,24.0,2024-11-29,Critical,High,Manager Notified
1425,8051,Response Time,8,24.0,2023-05-30,Major,Medium,Process Review
1426,8053,Response Time,2,48.0,2024-11-13,Major,High,Process Review
1427,8054,Response Time,8,24.0,2023-10-29,Critical,Medium,Manager Notified
1428,8056,Response Time,8,24.0,2024-04-03,Minor,Low,None
1429,8058,Response Time,2,24.0,2024-12-30,Minor,High,Manager Notified
1430,8061,Response Time,2,24.0,2024-08-11,Critical,High,Escalated
1431,8071,Response Time,2,24.0,2024-03-15,Minor,Low,Manager Notified
1432,8086,Response Time,8,24.0,2023-08-22,Major,Medium,Manager Notified
1433,8092,Response Time,2,24.0,2024-08-01,Major,Low,Process Review
1434,8094,Response Time,8,24.0,2023-12-12,Major,Medium,Manager Notified
1435,8104,Response Time,2,24.0,2024-12-03,Critical,Low,Manager Notified
1436,8108,Response Time,2,24.0,2023-10-23,Critical,Medium,None
1437,8114,Response Time,8,24.0,2024-08-15,Major,Medium,None
1438,8116,Response Time,8,24.0,2023-01-26,Major,Low,Process Review
1439,8126,Response Time,8,24.0,2023-09-24,Critical,High,Process Review
1440,8127,Response Time,2,24.0,2023-08-12,Critical,High,None
1441,8131,Response Time,8,24.0,2023-08-17,Major,Medium,Manager Notified
1442,8140,Response Time,2,24.0,2024-01-15,Minor,High,Escalated
1443,8144,Response Time,2,48.0,2023-01-03,Minor,Low,Manager Notified
1444,8152,Response Time,2,24.0,2024-01-07,Minor,Medium,None
1445,8153,Response Time,2,24.0,2023-09-29,Critical,Medium,None
1446,8157,Response Time,2,24.0,2024-04-24,Major,Medium,None
1447,8171,Response Time,8,24.0,2024-09-13,Minor,Medium,Manager Notified
1448,8175,Response Time,8,24.0,2024-08-01,Minor,Low,Escalated
1449,8178,Response Time,8,24.0,2024-10-19,Minor,Low,Escalated
1450,8181,Response Time,2,24.0,2024-10-08,Critical,Low,Process Review
1451,8182,Response Time,8,24.0,2023-03-13,Critical,Low,Process Review
1452,8187,Response Time,2,24.0,2023-03-08,Major,Medium,Process Review
1453,8195,Response Time,8,24.0,2024-07-11,Critical,Low,Process Review
1454,8196,Response Time,8,24.0,2023-04-25,Minor,Medium,None
1455,8203,Response Time,2,24.0,2023-05-29,Minor,Low,Escalated
1456,8208,Response Time,2,24.0,2023-05-18,Critical,High,Escalated
1457,8209,Response Time,2,48.0,2023-07-04,Critical,Low,Manager Notified
1458,8215,Response Time,8,24.0,2023-08-29,Minor,High,Process Review
1459,8219,Response Time,8,48.0,2024-10-15,Major,Medium,Escalated
1460,8223,Response Time,2,24.0,2024-01-08,Critical,Medium,Escalated
1461,8225,Response Time,2,24.0,2023-10-10,Critical,High,Manager Notified
1462,8228,Response Time,2,24.0,2024-04-20,Minor,High,Manager Notified
1463,8231,Response Time,8,24.0,2024-04-27,Major,Medium,Escalated
1464,8232,Response Time,8,24.0,2023-04-01,Critical,Medium,Escalated
1465,8237,Response Time,8,48.0,2023-03-11,Major,Medium,Manager Notified
1466,8255,Response Time,2,24.0,2024-04-06,Minor,Medium,Process Review
1467,8257,Response Time,2,24.0,2024-05-22,Minor,High,Process Review
1468,8259,Response Time,8,24.0,2024-10-19,Critical,Low,Escalated
1469,8261,Response Time,8,24.0,2024-04-03,Minor,Medium,None
1470,8281,Response Time,2,24.0,2023-09-20,Critical,Medium,None
1471,8289,Response Time,2,24.0,2024-05-10,Major,High,Process Review
1472,8294,Response Time,8,24.0,2023-09-02,Major,High,None
1473,8296,Response Time,8,48.0,2024-09-14,Minor,High,Manager Notified
1474,8297,Response Time,2,24.0,2024-09-12,Minor,High,Manager Notified
1475,8300,Response Time,8,24.0,2023-04-19,Minor,Medium,Manager Notified
1476,8306,Response Time,8,24.0,2023-11-26,Major,Low,Manager Notified
1477,8310,Response Time,8,24.0,2023-03-08,Major,Medium,Manager Notified
1478,8316,Response Time,2,24.0,2023-06-04,Critical,High,Manager Notified
1479,8321,Response Time,2,24.0,2024-04-28,Major,Medium,Escalated
1480,8322,Response Time,2,24.0,2023-07-10,Minor,Medium,Manager Notified
1481,8325,Response Time,8,24.0,2023-05-10,Critical,Low,Manager Notified
1482,8326,Response Time,8,24.0,2023-09-11,Major,Low,Process Review
1483,8327,Response Time,2,24.0,2024-08-19,Critical,High,None
1484,8352,Response Time,2,24.0,2023-11-25,Major,Low,Escalated
1485,8353,Response Time,8,24.0,2023-01-25,Minor,Medium,Escalated
1486,8354,Response Time,8,24.0,2023-12-25,Major,Medium,Process Review
1487,8359,Response Time,2,24.0,2024-04-12,Major,Medium,Escalated
1488,8373,Response Time,8,24.0,2024-11-30,Minor,Medium,Manager Notified
1489,8379,Response Time,2,24.0,2024-01-12,Major,Medium,Process Review
1490,8384,Response Time,2,24.0,2023-06-02,Minor,Low,Process Review
1491,8385,Response Time,8,24.0,2023-05-04,Minor,Medium,None
1492,8389,Response Time,8,24.0,2024-07-22,Critical,High,Escalated
1493,8391,Response Time,2,24.0,2023-08-01,Critical,High,Process Review
1494,8395,Response Time,2,24.0,2023-12-02,Critical,Low,Manager Notified
1495,8399,Response Time,8,24.0,2023-11-21,Critical,Low,Manager Notified
1496,8401,Response Time,2,24.0,2023-10-28,Major,Low,None
1497,8404,Response Time,8,24.0,2024-11-28,Critical,Medium,Escalated
1498,8422,Response Time,2,24.0,2024-10-02,Major,Medium,None
1499,8423,Response Time,8,24.0,2024-08-31,Major,High,None
1500,8433,Response Time,2,24.0,2024-08-01,Major,Low,None
1501,8435,Response Time,24,48.0,2023-12-09,Minor,High,Escalated
1502,8439,Response Time,8,24.0,2024-05-11,Minor,Low,Escalated
1503,8449,Response Time,8,48.0,2023-08-29,Critical,High,None
1504,8454,Response Time,8,24.0,2024-04-12,Critical,High,Escalated
1505,8458,Response Time,2,24.0,2024-03-03,Critical,Low,Escalated
1506,8475,Response Time,2,24.0,2024-03-05,Critical,Medium,Manager Notified
1507,8485,Response Time,8,24.0,2024-12-03,Minor,Low,Process Review
1508,8487,Response Time,2,24.0,2023-05-02,Critical,Low,None
1509,8502,Response Time,2,24.0,2023-05-21,Critical,Medium,Escalated
1510,8509,Response Time,2,24.0,2024-10-05,Minor,Low,Process Review
1511,8510,Response Time,2,24.0,2023-07-30,Major,High,Escalated
1512,8516,Response Time,2,24.0,2023-02-28,Major,Low,Process Review
1513,8523,Response Time,8,24.0,2023-01-12,Major,Medium,Manager Notified
1514,8538,Response Time,2,24.0,2023-12-05,Major,Low,Process Review
1515,8562,Response Time,2,24.0,2023-04-26,Minor,Low,Escalated
1516,8572,Response Time,2,24.0,2024-07-29,Minor,High,Process Review
1517,8576,Response Time,2,24.0,2024-08-10,Minor,Low,Escalated
1518,8585,Response Time,8,24.0,2023-12-25,Major,Medium,Manager Notified
1519,8589,Response Time,2,24.0,2023-06-09,Critical,Medium,Escalated
1520,8593,Response Time,2,24.0,2024-06-10,Critical,Medium,Process Review
1521,8610,Response Time,2,24.0,2023-06-01,Critical,Medium,None
1522,8612,Response Time,2,24.0,2023-09-24,Major,Medium,Manager Notified
1523,8616,Response Time,8,24.0,2023-02-08,Critical,High,Manager Notified
1524,8624,Response Time,2,24.0,2023-09-04,Major,High,None
1525,8629,Response Time,2,24.0,2024-01-06,Major,High,None
1526,8633,Response Time,8,24.0,2024-12-30,Major,Medium,None
1527,8639,Response Time,2,24.0,2024-06-08,Minor,Medium,Escalated
1528,8641,Response Time,8,24.0,2024-01-08,Major,Medium,None
1529,8642,Response Time,8,24.0,2024-03-06,Major,Medium,Manager Notified
1530,8649,Response Time,2,24.0,2023-08-03,Major,Low,None
1531,8654,Response Time,8,24.0,2024-05-24,Minor,Low,Manager Notified
1532,8662,Response Time,8,24.0,2023-03-05,Critical,Medium,Process Review
1533,8664,Response Time,8,24.0,2024-01-29,Minor,Low,Manager Notified
1534,8678,Response Time,8,24.0,2024-10-05,Major,Medium,Manager Notified
1535,8681,Response Time,2,24.0,2023-02-03,Major,Low,Process Review
1536,8682,Response Time,8,24.0,2023-01-09,Minor,Low,None
1537,8683,Response Time,8,24.0,2024-05-26,Minor,Low,None
1538,8687,Response Time,2,24.0,2024-07-17,Minor,High,Manager Notified
1539,8688,Response Time,2,24.0,2023-02-21,Major,High,Manager Notified
1540,8697,Response Time,2,24.0,2024-02-14,Minor,High,Manager Notified
1541,8710,Response Time,8,24.0,2023-10-24,Critical,High,None
1542,8711,Response Time,8,24.0,2024-10-30,Major,Medium,Escalated
1543,8716,Response Time,24,48.0,2024-09-08,Major,Medium,Manager Notified
1544,8718,Response Time,8,24.0,2024-08-14,Major,Medium,Escalated
1545,8727,Response Time,8,24.0,2023-02-17,Minor,Low,Process Review
1546,8738,Response Time,8,24.0,2024-08-11,Minor,Low,Process Review
1547,8740,Response Time,2,24.0,2024-02-20,Critical,Low,None
1548,8741,Response Time,2,24.0,2023-02-06,Minor,Medium,Process Review
1549,8743,Response Time,8,24.0,2023-01-14,Minor,High,None
1550,8745,Response Time,2,24.0,2024-08-30,Minor,Low,Manager Notified
1551,8758,Response Time,8,24.0,2023-10-08,Critical,Low,None
1552,8776,Response Time,2,48.0,2023-11-24,Critical,High,Process Review
1553,8777,Response Time,8,24.0,2023-12-18,Minor,Low,Escalated
1554,8790,Response Time,8,24.0,2023-12-18,Major,Low,Escalated
1555,8793,Response Time,8,24.0,2024-08-16,Major,High,Escalated
1556,8794,Response Time,2,24.0,2023-09-04,Major,Medium,Manager Notified
1557,8799,Response Time,2,48.0,2023-12-19,Minor,Medium,Escalated
1558,8808,Response Time,2,48.0,2023-10-18,Critical,High,Manager Notified
1559,8812,Response Time,8,24.0,2024-09-14,Major,High,Escalated
1560,8819,Response Time,8,24.0,2023-04-17,Minor,High,Escalated
1561,8833,Response Time,2,24.0,2024-04-17,Major,Low,Process Review
1562,8841,Response Time,2,24.0,2023-07-28,Minor,Low,Manager Notified
1563,8850,Response Time,2,24.0,2023-09-07,Major,High,None
1564,8860,Response Time,8,48.0,2024-02-11,Critical,Medium,Process Review
1565,8861,Response Time,8,24.0,2023-10-21,Minor,Low,Escalated
1566,8863,Response Time,2,24.0,2023-03-30,Minor,High,Manager Notified
1567,8865,Response Time,2,24.0,2024-10-21,Minor,Low,Process Review
1568,8867,Response Time,2,24.0,2023-04-16,Major,High,Escalated
1569,8869,Response Time,8,24.0,2023-12-15,Minor,High,None
1570,8885,Response Time,8,24.0,2023-11-24,Critical,High,None
1571,8892,Response Time,8,24.0,2023-03-02,Critical,High,Escalated
1572,8893,Response Time,8,24.0,2023-06-21,Major,Medium,None
1573,8894,Response Time,2,24.0,2024-07-23,Major,High,Escalated
1574,8896,Response Time,8,24.0,2024-03-18,Minor,Low,Manager Notified
1575,8897,Response Time,8,24.0,2023-10-02,Critical,Medium,Manager Notified
1576,8900,Response Time,2,24.0,2024-09-23,Minor,High,Process Review
1577,8909,Response Time,8,24.0,2023-08-25,Major,Medium,None
1578,8911,Response Time,2,24.0,2024-10-14,Major,Low,Manager Notified
1579,8914,Response Time,2,24.0,2024-12-02,Major,Low,Process Review
1580,8917,Response Time,2,48.0,2023-04-06,Minor,High,Process Review
1581,8918,Response Time,8,24.0,2024-02-04,Critical,High,Process Review
1582,8922,Response Time,2,24.0,2023-04-10,Minor,Medium,Manager Notified
1583,8923,Response Time,2,24.0,2024-08-09,Major,High,Manager Notified
1584,8929,Response Time,2,24.0,2024-05-04,Minor,Low,None
1585,8932,Response Time,8,24.0,2023-08-30,Minor,High,Escalated
1586,8939,Response Time,8,24.0,2024-10-19,Critical,High,Escalated
1587,8953,Response Time,2,24.0,2023-12-05,Critical,Medium,Escalated
1588,8961,Response Time,2,24.0,2024-12-28,Major,High,Manager Notified
1589,8962,Response Time,8,24.0,2024-04-15,Critical,Medium,None
1590,8969,Response Time,8,24.0,2023-10-12,Major,High,Manager Notified
1591,8982,Response Time,8,24.0,2024-09-05,Minor,Medium,Manager Notified
1592,8985,Response Time,8,24.0,2024-04-20,Major,High,Process Review
1593,8988,Response Time,2,24.0,2023-12-11,Minor,High,None
1594,8991,Response Time,8,24.0,2024-07-16,Critical,Medium,None
1595,9002,Response Time,24,48.0,2023-07-06,Minor,Low,Escalated
1596,9010,Response Time,2,24.0,2023-11-08,Major,Low,Manager Notified
1597,9023,Response Time,2,24.0,2024-04-17,Minor,Low,Manager Notified
1598,9026,Response Time,2,24.0,2023-07-11,Minor,High,Escalated
1599,9036,Response Time,8,24.0,2024-03-16,Major,High,Escalated
1600,9041,Response Time,8,24.0,2023-06-01,Critical,High,Manager Notified
1601,9048,Response Time,2,24.0,2023-11-18,Critical,High,Escalated
1602,9051,Response Time,2,24.0,2023-07-19,Minor,Low,Process Review
1603,9054,Response Time,2,24.0,2023-08-14,Major,High,Process Review
1604,9073,Response Time,8,24.0,2024-05-09,Major,Medium,Escalated
1605,9078,Response Time,8,24.0,2024-09-14,Critical,Medium,Manager Notified
1606,9079,Response Time,2,24.0,2024-09-11,Critical,High,Manager Notified
